GHI,Protected_Land,Habitat,Slope,Population_Density,Distance_to_Substation,Land_Cover,geometry,Wattage,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.213772 34.800947000000164 0),5.0,371330001033,37,133,000103,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-89.08529700000005 37.75057100000014 0),1.6,171990202011,17,199,020201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.81910200000009 27.92598400000007 0),7.3,121050153011,12,105,015301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.74284200000002 35.54631500000008 0),2.0,371510308032,37,151,030803,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.99115800000003 35.3400670000001 0),2.0,371239603011,37,123,960301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.87270000000004 35.628450000000065 0),1.3,371510307004,37,151,030700,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-99.04119600000007 40.72168800000011 0),5.8,310199692031,31,019,969203,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-87.2082400000001 39.45746000000005 0),4.0,180210404003,18,021,040400,3
85.47446328791295,43.78492304676012,53.29820605822959,70.18688060405852,100.0,50.0,85.99745123027154,POINT Z (-108.46270900000006 39.923679000000135 0),4.0,081039511002,08,103,951100,2
85.0,96.07097343397706,80.42152730124498,99.82452700715616,100.0,50.0,91.19390255857269,POINT Z (-106.37286100000001 31.829986000000147 0),2.0,481410101012,48,141,010101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.31478700000002 42.999179000000105 0),2.0,360359706011,36,035,970601,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.10802000000001 39.93903000000016 0),3.5,340076002001,34,007,600200,1
15.0,81.90479070892813,46.66503283991766,37.23567126481446,100.0,50.0,76.6856190569552,POINT Z (-119.67308800000008 36.62451200000014 0),2.5,060190016003,06,019,001600,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-96.84113000000004 33.08421900000007 0),5.9,480850316701,48,085,031670,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.44821200000004 42.08692600000009 0),4.0,360099615002,36,009,961500,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.08343700000003 40.78144000000007 0),2.0,361031466083,36,103,146608,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.182407 40.81533100000018 0),1.5,361031458033,36,103,145803,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.61155100000006 34.610987000000186 0),8.2,010890111001,01,089,011100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.03397699999998 40.79766700000013 0),1.2,361031588031,36,103,158803,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.56714500000005 42.77510500000015 0),2.0,360957404001,36,095,740400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.11980199999999 42.95362200000014 0),2.0,360570721002,36,057,072100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.126159 42.94895700000013 0),2.0,360570721001,36,057,072100,1
89.59954906381728,100.0,90.01078325654348,99.98823644740712,100.0,73.8251151847858,90.70934222135085,POINT Z (-102.8682950000001 31.843422000000093 0),250.0,484959504001,48,495,950400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.64738700000004 40.03208700000008 0),7.5,340057024002,34,005,702400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.88252500000006 40.79516600000013 0),3.0,421090702004,42,109,070200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.75947900000001 39.01908300000011 0),1.3,240338004102,24,033,800410,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.73642400000003 43.0602230000001 0),1.4,360359705005,36,035,970500,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.25893300000006 33.3426190000001 0),7.2,450119702003,45,011,970200,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.35871100000004 44.50167300000016 0),5.0,270490803001,27,049,080300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.98163500000001 41.494632000000124 0),2.0,360272102011,36,027,210201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.86805300000002 34.949740000000105 0),14.7,010830201042,01,083,020104,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.10582300000007 44.779729000000124 0),4.9,500110109002,50,011,010900,2
19.806391530242134,70.88863836878737,67.2527203215371,69.62577265584075,98.55896480737182,50.1838055092638,89.65905303401627,POINT Z (-114.95642800000009 35.86725800000007 0),200.0,320030057111,32,003,005711,1
20.0,72.53504558376629,68.6114106460151,65.38704547863883,96.37094402509558,52.05126948338398,89.42799725517106,POINT Z (-114.97130000000011 35.84410600000018 0),25.0,320030057111,32,003,005711,1
19.38927556121949,67.56984609352024,64.59709832369376,73.10356814231673,99.81619449073621,50.0,89.7340456817959,POINT Z (-114.93652500000009 35.892658000000104 0),25.0,320030057111,32,003,005711,1
5.0,60.77922077922078,34.96470934222135,7.368954758190328,100.0,50.0,52.73894716204294,POINT Z (-118.6212440000001 46.95528000000009 0),19.2,530019502001,53,001,950200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.54597799999999 39.72364400000007 0),1.4,100030019021,10,003,001902,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.08149300000007 34.33680000000009 0),2.0,450310108001,45,031,010800,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.24029200000001 33.67835800000009 0),2.0,450279605002,45,027,960500,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.52579500000003 34.72288200000011 0),1.0,450070101061,45,007,010106,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.93713000000005 33.95377500000011 0),2.0,450410024003,45,041,002400,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.75596100000004 33.90048100000017 0),2.0,450410020001,45,041,002000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.33661300000001 33.610454000000104 0),2.0,450279608014,45,027,960801,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.36299700000004 33.61718900000005 0),2.0,450279608012,45,027,960801,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.22167799999998 34.19909400000016 0),2.0,450619203023,45,061,920302,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.56289100000006 33.96288400000013 0),2.0,450410018002,45,041,001800,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.39060600000002 34.230544000000144 0),1.9,450679502002,45,067,950200,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.50196400000003 34.6576420000001 0),1.0,450070103001,45,007,010300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.88750300000005 34.274414000000114 0),2.0,450310112022,45,031,011202,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.12810700000003 34.10784900000012 0),2.0,450619206001,45,061,920600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.78368299999998 33.887786000000126 0),2.0,450410022033,45,041,002203,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.60606200000005 33.995392000000116 0),2.0,450410016025,45,041,001602,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.10831300000001 34.0915830000001 0),2.0,450619206001,45,061,920600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.84461900000004 34.523944000000036 0),2.0,450310101004,45,031,010100,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.524315 34.72161300000014 0),2.0,450070101061,45,007,010106,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.56498300000005 33.98462500000007 0),2.0,450410018001,45,041,001800,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.70100000000004 42.70000000000011 0),7.7,260450203024,26,045,020302,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.70000000000005 42.70700000000016 0),15.2,260450203024,26,045,020302,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.69472200000001 32.32940200000007 0),17.0,450130010001,45,013,001000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.19183600000004 43.01802900000012 0),1.5,360359714003,36,035,971400,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.665336 43.42481700000011 0),19.6,500279663003,50,027,966300,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.80846900000004 35.03030300000017 0),2.0,450830222021,45,083,022202,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.11025100000003 33.778378000000124 0),7.5,450630208032,45,063,020803,2
90.0,100.0,91.90275463189883,69.29025398700531,100.0,50.0,90.01862562493874,POINT Z (-100.16237500000004 32.104125000000145 0),200.0,483539505004,48,353,950500,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.94416800000003 40.52281800000006 0),8.8,340190107022,34,019,010702,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.80123900000002 45.38680200000012 0),3.0,270251105013,27,025,110501,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.64501100000007 45.09575700000013 0),5.0,270530271023,27,053,027102,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.35173000000006 33.277740000000136 0),3.6,450119703004,45,011,970300,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.26177400000006 33.344319000000134 0),20.0,450119702003,45,011,970200,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.27362500000005 33.78619300000013 0),8.2,450630209101,45,063,020910,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.38615600000006 33.24419100000007 0),4.8,450119703004,45,011,970300,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.25400000000005 33.5020000000001 0),39.0,450750118031,45,075,011803,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.89609000000004 45.460130000000156 0),1.0,270251106001,27,025,110600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.51909000000005 35.220823000000095 0),5.0,371259503051,37,125,950305,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.18841900000005 44.931794000000075 0),1.0,270677812001,27,067,781200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.3570690000001 44.955515000000084 0),1.0,270239504001,27,023,950400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.696145 29.882644000000127 0),74.9,120231109032,12,023,110903,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.87270000000005 44.79070000000018 0),4.9,271630712072,27,163,071207,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.90222200000004 37.13888900000016 0),142.4,511818601002,51,181,860100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.91924500000006 37.17391600000022 0),97.9,511818601002,51,181,860100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-158.01508400000012 21.34033900000011 0),20.0,150030083011,15,003,008301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.61632000000004 28.400780000000072 0),52.0,120950171111,12,095,017111,1
15.0,94.07067934516223,46.06362121360651,45.26204574480437,100.0,50.0,88.29977453190864,POINT Z (-119.97138000000002 36.91611100000013 0),3.9,060390011001,06,039,001100,1
90.0,99.62013528085483,74.08734437800216,99.8756862745098,19.452504656406234,88.25017155180865,79.77061072443878,POINT Z (-104.45903000000007 39.76156900000018 0),80.0,080010084012,08,001,008401,2
14.588275659249094,76.87677678658955,33.91187138515832,85.59086892488955,100.0,50.0,92.55631800803843,POINT Z (-121.59356700000005 37.003832000000145 0),1.7,060855125102,06,085,512510,2
15.0,95.6509165768062,50.19556906185668,51.55766548653578,99.80590138221743,56.79198117831585,92.36221939025586,POINT Z (-120.43222800000004 37.36568800000013 0),4.8,060470025002,06,047,002500,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.655149 34.2345300000001 0),10.0,450410004005,45,041,000400,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.76493100000005 45.317071000000155 0),1.0,271410304102,27,141,030410,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.9406560000001 45.43622600000013 0),1.0,270251104024,27,025,110402,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.05926900000004 45.62342300000016 0),1.0,270090203001,27,009,020300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.92205700000004 45.43963900000015 0),1.0,270251104024,27,025,110402,4
15.0,80.90187236545437,82.70120576414077,17.682788872215166,100.0,73.47514949514753,90.53622193902558,POINT Z (-118.28034500000005 34.7237480000001 0),100.0,060379009012,06,037,900901,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.5243640000001 44.52092300000008 0),3.3,271431702004,27,143,170200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.78622300000005 38.24712300000008 0),20.0,511770204072,51,177,020407,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.78622300000005 38.24712300000008 0),75.0,511770204072,51,177,020407,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.78622300000005 38.24712300000008 0),240.0,511770204072,51,177,020407,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.78622300000005 38.24712300000008 0),165.0,511770204072,51,177,020407,2
14.231447897264975,95.0,51.46309185373983,60.394520547945206,100.0,59.692187040486225,88.68277619841191,POINT Z (-119.89638900000008 36.216806000000155 0),150.0,060310016011,06,031,001601,1
15.0,51.881188118811885,61.4738751102833,79.59824598037169,100.0,50.0,92.9578472698755,POINT Z (-117.33099000000009 33.9703600000001 0),3.5,060650465011,06,065,046501,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.76450000000001 40.922992000000136 0),20.0,361031697061,36,103,169706,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.63945599999998 35.53319100000011 0),1.6,371010415083,37,101,041508,3
5.0,97.8940737754485,42.837466915008335,19.510076530612245,100.0,50.0,71.99068718753064,POINT Z (-122.16077000000004 37.43434000000014 0),3.3,060855130006,06,085,513000,6
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.15900000000002 41.656000000000155 0),1.0,091808701002,09,180,870100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.16000000000001 41.656000000000155 0),1.0,091808701002,09,180,870100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.16200000000006 41.656000000000155 0),1.0,091808701002,09,180,870100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.161 41.65700000000008 0),1.0,091808701002,09,180,870100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.161 41.6550000000001 0),1.0,091808701002,09,180,870100,2
15.0,86.76600333300657,58.75061268503088,58.57319485657764,100.0,56.001862562493876,98.58749142240957,POINT Z (-118.11357000000007 33.781040000000125 0),3.3,060375781001,06,037,578100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.59481300000003 42.453307000000095 0),1.8,361090017001,36,109,001700,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.81397200000004 45.3361310000001 0),2.0,270251106002,27,025,110600,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.11892400000004 45.49556200000018 0),5.0,271410303021,27,141,030302,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.08566100000007 44.9488820000001 0),3.0,270859501002,27,085,950100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.06800000000003 41.79700000000009 0),2.0,361059521002,36,105,952100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.12329100000007 45.36443000000007 0),5.0,271450112022,27,145,011202,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-91.79124700000007 44.11442500000009 0),4.8,271696701022,27,169,670102,2
5.0,96.09695647863587,53.74080972453681,45.58144998881181,100.0,50.0,92.05401431232232,POINT Z (-122.72188000000006 38.46905000000012 0),1.1,060971524023,06,097,152402,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.68388400000005 45.175532000000096 0),1.0,271711008033,27,171,100803,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.75152600000004 41.443122000000166 0),3.7,390351371012,39,035,137101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.13862500000009 45.59095200000014 0),1.0,270090211023,27,009,021102,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.87000000000003 38.820000000000114 0),1.6,240338011061,24,033,801106,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.8417120000001 45.491799000000164 0),1.0,270251102023,27,025,110202,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.8865800000001 45.473642000000076 0),1.0,270251102023,27,025,110202,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.89758 45.45665700000018 0),1.0,270251106001,27,025,110600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.05035600000004 45.636126000000075 0),1.0,270090203001,27,009,020300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.90445200000002 45.492616000000154 0),1.0,270251103024,27,025,110302,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.21133100000006 45.68230500000014 0),1.0,271450102001,27,145,010200,1
20.0,93.952063523184,48.7251249877463,89.41683012946254,91.74100578374669,50.0,96.49357906087639,POINT Z (-115.43378300000003 33.191661000000124 0),30.0,060250101011,06,025,010101,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.88070900000002 44.04497800000012 0),1.0,270399502001,27,039,950200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.48956300000005 36.157401000000135 0),5.0,371439202011,37,143,920201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.75 41.78000000000003 0),3.3,250235451002,25,023,545100,2
15.0,85.09557886481717,86.05822958533477,42.181219439177724,100.0,50.083325164199586,90.82178217821782,POINT Z (-117.97222200000009 34.743383000000144 0),3.0,060379013001,06,037,901300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.60213900000002 31.832474000000072 0),40.0,131619601023,13,161,960102,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.36195200000004 31.87138700000005 0),74.0,132731202001,13,273,120200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.45912300000006 42.046767000000116 0),5.0,250138135004,25,013,813500,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.02050200000004 44.548799000000116 0),2.0,270370614024,27,037,061402,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.48295700000003 45.23472200000014 0),3.4,270030502285,27,003,050228,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.26570600000007 45.459021000000135 0),6.6,270591305012,27,059,130501,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.58000000000003 42.64000000000011 0),2.0,250110410003,25,011,041000,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.11000000000003 42.44000000000014 0),2.0,250039323002,25,003,932300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.05000000000003 42.56000000000022 0),2.0,250039313002,25,003,931300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.71000000000002 42.20000000000007 0),2.0,250158225004,25,015,822500,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.54968800000002 42.13445300000011 0),4.0,250138014011,25,013,801401,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.459268 42.04565000000019 0),3.5,250138135004,25,013,813500,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.054316 39.03598600000006 0),1.7,240358104004,24,035,810400,4
55.0,95.15733751592981,38.94961278306049,99.49524556416037,100.0,50.0,93.79551024409372,POINT Z (-110.81666900000009 32.16649400000007 0),1.1,040190040583,04,019,004058,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.81028000000005 41.28114000000009 0),1.1,091701841012,09,170,184101,2
5.0,94.82452700715616,43.05509263797667,27.396551724137932,100.0,50.0,82.03342809528478,POINT Z (-121.07411500000008 38.65062700000009 0),2.1,060170307111,06,017,030711,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.75000000000003 42.050000000000125 0),5.0,250138131013,25,013,813101,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.68408500000008 45.174612000000174 0),1.0,271711008033,27,171,100803,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.68365300000005 45.17494200000009 0),1.0,271711008033,27,171,100803,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.67972600000006 45.17566200000011 0),1.0,271711008033,27,171,100803,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.67935400000009 45.17565400000007 0),1.0,271711008033,27,171,100803,3
